AgentID,pause_dur
Larva_78,0.3125
Larva_78,0.3125
Larva_78,0.25
Larva_78,0.125
Larva_78,0.125
Larva_78,0.125
Larva_78,0.1875
Larva_78,0.25
Larva_79,1.1875
Larva_79,0.6875
Larva_79,0.4375
Larva_79,0.3125
Larva_79,0.4375
Larva_79,0.6875
Larva_79,0.3125
Larva_79,0.5625
Larva_79,0.375
Larva_79,0.375
Larva_79,0.3125
Larva_79,0.1875
Larva_8,0.3125
Larva_8,0.1875
Larva_8,0.8125
Larva_8,0.1875
Larva_8,0.25
Larva_8,0.125
Larva_8,0.5625
Larva_8,0.125
Larva_8,0.3125
Larva_8,0.1875
Larva_8,0.3125
Larva_8,0.125
Larva_8,0.75
Larva_8,0.4375
Larva_8,0.9375
Larva_8,0.625
Larva_8,0.1875
Larva_8,0.375
Larva_8,0.6875
Larva_8,0.25
Larva_8,0.1875
Larva_8,0.125
Larva_8,0.875
Larva_8,0.125
Larva_81,0.1875
Larva_81,0.5
Larva_81,0.3125
Larva_81,0.1875
Larva_81,0.375
Larva_81,0.375
Larva_81,0.25
Larva_81,0.3125
Larva_81,0.1875
Larva_81,0.3125
Larva_81,0.375
Larva_81,0.1875
Larva_81,0.125
Larva_81,0.125
Larva_81,0.125
Larva_81,0.125
Larva_81,0.1875
Larva_81,0.125
Larva_81,0.5
Larva_83,0.375
Larva_83,0.1875
Larva_83,0.125
Larva_83,0.125
Larva_83,0.3125
Larva_83,0.125
Larva_83,0.1875
Larva_83,0.3125
Larva_83,0.4375
Larva_83,0.3125
Larva_83,0.25
Larva_83,0.125
Larva_83,1.0
Larva_83,0.125
Larva_83,0.25
Larva_83,1.125
Larva_83,0.3125
Larva_83,0.75
Larva_83,0.125
Larva_83,0.5
Larva_83,0.1875
Larva_83,0.125
Larva_83,0.125
Larva_83,0.1875
Larva_83,0.125
Larva_83,1.125
Larva_83,0.5625
Larva_83,0.3125
Larva_83,0.125
Larva_83,0.625
Larva_85,0.25
Larva_85,0.875
Larva_85,0.125
Larva_85,0.75
Larva_85,0.1875
Larva_85,0.4375
Larva_85,0.1875
Larva_85,0.3125
Larva_85,0.25
Larva_85,0.375
Larva_85,0.25
Larva_85,0.125
Larva_85,0.5625
Larva_85,0.125
Larva_85,0.125
Larva_85,1.0625
Larva_85,1.0625
Larva_85,0.5
Larva_85,0.3125
Larva_85,0.5
Larva_85,0.125
Larva_85,0.125
Larva_85,0.25
Larva_85,0.25
Larva_85,0.25
Larva_85,0.1875
Larva_85,0.125
Larva_85,0.1875
Larva_85,0.125
Larva_85,0.3125
Larva_87,0.3125
Larva_87,0.4375
Larva_87,0.4375
Larva_87,1.0
Larva_87,0.3125
Larva_87,0.1875
Larva_87,0.125
Larva_87,0.125
Larva_87,0.125
Larva_87,0.1875
Larva_87,0.875
Larva_87,0.6875
Larva_87,0.125
Larva_87,0.5625
Larva_87,0.8125
Larva_87,0.875
Larva_87,0.1875
Larva_87,0.125
Larva_87,0.125
Larva_87,0.25
Larva_87,1.5
Larva_87,0.125
Larva_87,0.5
Larva_87,0.4375
Larva_87,0.8125
Larva_87,0.25
Larva_87,0.125
Larva_87,1.125
Larva_87,0.5625
Larva_87,0.3125
Larva_87,0.125
Larva_87,0.625
Larva_87,0.25
Larva_87,0.125
Larva_87,0.125
Larva_88,0.5625
Larva_88,0.125
Larva_88,0.1875
Larva_88,0.3125
Larva_88,0.375
Larva_88,0.75
Larva_88,0.375
Larva_88,0.4375
Larva_88,0.125
Larva_88,1.0625
Larva_88,0.1875
Larva_88,0.125
Larva_88,1.3125
Larva_88,0.375
Larva_88,0.625
Larva_88,0.3125
Larva_88,0.125
Larva_88,0.25
Larva_88,0.4375
Larva_88,1.0
Larva_88,0.125
Larva_88,1.5625
Larva_88,0.3125
Larva_88,0.125
Larva_88,1.0625
Larva_88,0.625
Larva_88,0.25
Larva_88,1.0
Larva_88,0.1875
Larva_88,0.4375
Larva_88,0.125
Larva_88,0.125
Larva_88,0.3125
Larva_88,0.125
Larva_88,0.1875
Larva_88,0.1875
Larva_88,0.3125
Larva_88,0.5625
Larva_88,0.3125
Larva_9,0.125
Larva_9,0.5
Larva_9,0.4375
Larva_9,0.125
Larva_9,0.3125
Larva_9,0.9375
Larva_9,0.125
Larva_9,0.6875
Larva_9,0.125
Larva_9,0.6875
Larva_9,0.125
Larva_9,0.1875
Larva_9,0.4375
Larva_9,0.625
Larva_9,0.4375
Larva_9,0.625
Larva_9,0.1875
Larva_9,0.375
Larva_91,0.5625
Larva_91,0.25
Larva_91,0.625
Larva_91,1.0
Larva_91,1.1875
Larva_91,1.6875
Larva_91,0.3125
Larva_91,0.375
Larva_91,1.6875
Larva_91,0.4375
Larva_91,0.75
Larva_91,0.1875
Larva_91,0.3125
Larva_91,1.4375
Larva_91,0.875
Larva_91,1.3125
Larva_91,0.625
Larva_91,0.625
Larva_91,1.0
Larva_91,0.125
Larva_91,0.125
Larva_91,0.375
Larva_91,0.1875
Larva_91,0.125
Larva_91,0.125
Larva_91,0.5625
Larva_91,0.75
Larva_91,0.625
Larva_91,0.125
Larva_92,0.5
Larva_92,0.3125
Larva_92,0.375
Larva_92,1.0625
Larva_92,0.625
Larva_92,0.125
Larva_92,0.4375
Larva_93,0.6875
Larva_93,0.125
Larva_93,0.25
Larva_93,0.4375
Larva_93,0.1875
Larva_93,0.375
Larva_93,0.5
Larva_93,1.125
Larva_93,0.625
Larva_93,0.125
Larva_93,0.9375
Larva_93,0.1875
Larva_93,0.1875
Larva_93,1.125
Larva_93,0.1875
Larva_93,0.125
Larva_93,1.8125
Larva_93,0.125
Larva_93,0.125
Larva_93,1.3125
Larva_93,0.125
Larva_93,1.1875
Larva_93,1.375
Larva_93,0.5
Larva_93,0.25
Larva_93,0.1875
Larva_93,0.4375
Larva_93,0.625
Larva_93,0.25
Larva_93,0.125
Larva_94,0.5
Larva_94,0.1875
Larva_94,0.125
Larva_94,0.25
Larva_94,0.125
Larva_94,0.375
Larva_94,0.125
Larva_94,0.3125
Larva_94,0.125
Larva_94,0.375
Larva_95,0.125
Larva_95,0.1875
Larva_95,0.1875
Larva_95,0.5625
Larva_95,0.3125
Larva_95,0.3125
Larva_95,1.125
Larva_95,0.1875
Larva_95,0.75
Larva_95,0.25
Larva_95,0.5
Larva_95,0.6875
Larva_95,0.125
Larva_95,0.25
Larva_96,0.1875
Larva_96,0.3125
Larva_96,0.625
Larva_96,0.25
Larva_96,0.125
Larva_96,0.25
Larva_96,0.125
Larva_96,0.3125
Larva_96,0.125
Larva_96,0.1875
Larva_96,0.6875
Larva_96,0.625
Larva_96,0.125
Larva_96,0.1875
Larva_96,0.375
Larva_96,0.3125
Larva_96,0.625
Larva_96,0.125
Larva_96,0.5
Larva_96,1.25
Larva_96,1.1875
Larva_96,0.5
Larva_96,0.3125
Larva_96,0.4375
Larva_96,1.0
Larva_96,0.25
Larva_96,0.25
Larva_96,0.4375
Larva_96,0.4375
Larva_97,0.25
Larva_97,0.125
Larva_97,0.25
Larva_97,0.25
Larva_97,0.125
Larva_97,0.25
Larva_97,0.5625
Larva_97,1.6875
Larva_97,0.5625
Larva_97,0.875
Larva_98,0.5625
Larva_98,0.375
Larva_98,0.5625
Larva_98,0.125
Larva_98,0.375
Larva_98,0.125
Larva_99,0.3125
Larva_99,0.3125
Larva_99,0.125
Larva_99,0.9375
Larva_99,0.4375
Larva_99,0.125
Larva_99,0.3125
Larva_99,0.3125
Larva_99,0.25
Larva_99,0.125
Larva_99,0.3125
Larva_99,0.4375
Larva_99,0.125
Larva_99,0.5
Larva_99,0.125
Larva_99,0.125
Larva_99,0.75
Larva_99,0.3125
Larva_99,0.3125
Larva_99,1.0
Larva_99,0.375
Larva_99,0.5
Larva_99,0.125
Larva_99,0.1875
Larva_99,0.625
Larva_99,0.125
Larva_99,0.25
