AgentID,stridechain_length
Larva_7,20.0
Larva_7,60.0
Larva_7,26.0
Larva_7,5.0
Larva_71,50.0
Larva_71,10.0
Larva_71,3.0
Larva_71,5.0
Larva_71,9.0
Larva_71,33.0
Larva_71,7.0
Larva_71,15.0
Larva_71,2.0
Larva_71,13.0
Larva_71,2.0
Larva_72,11.0
Larva_72,11.0
Larva_72,4.0
Larva_72,2.0
Larva_72,5.0
Larva_72,11.0
Larva_72,4.0
Larva_72,1.0
Larva_72,14.0
Larva_72,1.0
Larva_72,1.0
Larva_72,1.0
Larva_72,4.0
Larva_72,11.0
Larva_72,6.0
Larva_72,2.0
Larva_72,1.0
Larva_72,1.0
Larva_72,4.0
Larva_72,2.0
Larva_72,22.0
Larva_72,3.0
Larva_72,11.0
Larva_72,1.0
Larva_72,3.0
Larva_72,4.0
Larva_72,2.0
Larva_76,34.0
Larva_76,18.0
Larva_76,14.0
Larva_76,17.0
Larva_76,1.0
Larva_76,13.0
Larva_76,6.0
Larva_76,24.0
Larva_76,1.0
Larva_76,1.0
Larva_76,21.0
Larva_76,7.0
Larva_76,26.0
Larva_76,7.0
Larva_76,2.0
Larva_78,2.0
Larva_78,3.0
Larva_78,5.0
Larva_78,2.0
Larva_78,3.0
Larva_78,8.0
Larva_78,5.0
Larva_78,4.0
Larva_78,1.0
Larva_78,5.0
Larva_78,2.0
Larva_78,5.0
Larva_78,3.0
Larva_78,10.0
Larva_78,26.0
Larva_78,9.0
Larva_78,6.0
Larva_78,2.0
Larva_78,7.0
Larva_78,18.0
Larva_78,2.0
Larva_78,5.0
Larva_78,11.0
Larva_78,5.0
Larva_78,53.0
Larva_78,7.0
Larva_79,1.0
Larva_79,8.0
Larva_79,62.0
Larva_79,99.0
Larva_79,9.0
Larva_79,1.0
Larva_79,3.0
Larva_79,3.0
Larva_79,41.0
Larva_79,3.0
Larva_79,6.0
Larva_79,4.0
Larva_8,1.0
Larva_8,15.0
Larva_8,10.0
Larva_8,6.0
Larva_8,4.0
Larva_8,7.0
Larva_8,13.0
Larva_8,34.0
Larva_8,1.0
Larva_8,35.0
Larva_8,3.0
Larva_8,15.0
Larva_8,6.0
Larva_8,9.0
Larva_8,16.0
Larva_8,3.0
Larva_8,46.0
Larva_81,6.0
Larva_81,10.0
Larva_81,14.0
Larva_81,6.0
Larva_81,2.0
Larva_81,5.0
Larva_81,18.0
Larva_81,1.0
Larva_81,6.0
Larva_81,4.0
Larva_81,18.0
Larva_81,3.0
Larva_81,3.0
Larva_81,1.0
Larva_81,2.0
Larva_81,3.0
Larva_81,8.0
Larva_81,8.0
Larva_81,7.0
Larva_81,2.0
Larva_81,44.0
Larva_81,6.0
Larva_81,6.0
Larva_81,10.0
Larva_81,7.0
Larva_83,1.0
Larva_83,2.0
Larva_83,3.0
Larva_83,5.0
Larva_83,17.0
Larva_83,2.0
Larva_83,29.0
Larva_83,1.0
Larva_83,2.0
Larva_83,6.0
Larva_83,21.0
Larva_83,10.0
Larva_83,4.0
Larva_83,1.0
Larva_83,1.0
Larva_83,1.0
Larva_83,6.0
Larva_83,17.0
Larva_83,25.0
Larva_83,7.0
Larva_83,1.0
Larva_83,11.0
Larva_83,13.0
Larva_83,1.0
Larva_83,9.0
Larva_85,40.0
Larva_85,8.0
Larva_85,3.0
Larva_85,2.0
Larva_85,1.0
Larva_85,2.0
Larva_85,2.0
Larva_85,10.0
Larva_85,20.0
Larva_85,12.0
Larva_85,7.0
Larva_85,8.0
Larva_85,9.0
Larva_85,9.0
Larva_85,9.0
Larva_85,5.0
Larva_85,16.0
Larva_85,4.0
Larva_85,1.0
Larva_85,1.0
Larva_85,11.0
Larva_85,4.0
Larva_85,1.0
Larva_87,5.0
Larva_87,7.0
Larva_87,1.0
Larva_87,11.0
Larva_87,1.0
Larva_87,2.0
Larva_87,4.0
Larva_87,10.0
Larva_87,5.0
Larva_87,4.0
Larva_87,6.0
Larva_87,9.0
Larva_87,8.0
Larva_87,1.0
Larva_87,57.0
Larva_87,4.0
Larva_87,18.0
Larva_87,13.0
Larva_87,2.0
Larva_87,1.0
Larva_87,1.0
Larva_87,41.0
Larva_87,2.0
Larva_87,1.0
Larva_88,2.0
Larva_88,1.0
Larva_88,21.0
Larva_88,4.0
Larva_88,2.0
Larva_88,2.0
Larva_88,1.0
Larva_88,2.0
Larva_88,31.0
Larva_88,1.0
Larva_88,3.0
Larva_88,1.0
Larva_88,9.0
Larva_88,1.0
Larva_88,9.0
Larva_88,26.0
Larva_88,8.0
Larva_88,4.0
Larva_88,1.0
Larva_88,2.0
Larva_88,3.0
Larva_88,2.0
Larva_88,18.0
Larva_88,4.0
Larva_88,29.0
Larva_88,4.0
Larva_9,26.0
Larva_9,49.0
Larva_9,1.0
Larva_9,25.0
Larva_9,2.0
Larva_9,3.0
Larva_9,1.0
Larva_9,5.0
Larva_9,82.0
Larva_9,22.0
Larva_9,2.0
Larva_9,1.0
Larva_9,3.0
Larva_91,28.0
Larva_91,4.0
Larva_91,3.0
Larva_91,1.0
Larva_91,15.0
Larva_91,1.0
Larva_91,6.0
Larva_91,4.0
Larva_91,19.0
Larva_91,2.0
Larva_91,7.0
Larva_91,1.0
Larva_91,2.0
Larva_91,1.0
Larva_91,7.0
Larva_91,42.0
Larva_91,2.0
Larva_91,3.0
Larva_91,11.0
Larva_91,5.0
Larva_91,15.0
Larva_91,4.0
Larva_91,13.0
Larva_91,2.0
Larva_91,8.0
Larva_92,2.0
Larva_92,1.0
Larva_92,4.0
Larva_92,14.0
Larva_92,5.0
Larva_92,44.0
Larva_92,1.0
Larva_92,65.0
Larva_92,4.0
Larva_92,10.0
Larva_92,66.0
Larva_92,6.0
Larva_92,1.0
Larva_92,5.0
Larva_92,5.0
Larva_92,5.0
Larva_93,4.0
Larva_93,4.0
Larva_93,3.0
Larva_93,1.0
Larva_93,2.0
Larva_93,11.0
Larva_93,1.0
Larva_93,2.0
Larva_93,4.0
Larva_93,3.0
Larva_93,9.0
Larva_93,3.0
Larva_93,1.0
Larva_93,4.0
Larva_93,7.0
Larva_93,1.0
Larva_93,8.0
Larva_93,4.0
Larva_93,8.0
Larva_93,12.0
Larva_93,46.0
Larva_93,44.0
Larva_93,1.0
Larva_94,73.0
Larva_94,1.0
Larva_94,2.0
Larva_94,1.0
Larva_94,27.0
Larva_94,11.0
Larva_94,2.0
Larva_94,51.0
Larva_94,50.0
Larva_94,9.0
Larva_94,15.0
Larva_95,1.0
Larva_95,12.0
Larva_95,1.0
Larva_95,1.0
Larva_95,1.0
Larva_95,4.0
Larva_95,21.0
Larva_95,8.0
Larva_95,2.0
Larva_95,13.0
Larva_95,49.0
Larva_95,53.0
Larva_95,31.0
Larva_95,15.0
Larva_95,6.0
Larva_96,11.0
Larva_96,17.0
Larva_96,4.0
Larva_96,5.0
Larva_96,6.0
Larva_96,7.0
Larva_96,9.0
Larva_96,10.0
Larva_96,1.0
Larva_96,10.0
Larva_96,4.0
Larva_96,23.0
Larva_96,58.0
Larva_96,4.0
Larva_96,20.0
Larva_96,4.0
Larva_96,8.0
Larva_96,2.0
Larva_96,18.0
Larva_96,10.0
Larva_97,30.0
Larva_97,24.0
Larva_97,12.0
Larva_97,28.0
Larva_97,29.0
Larva_97,2.0
Larva_97,13.0
Larva_97,1.0
Larva_97,12.0
Larva_97,52.0
Larva_97,3.0
Larva_97,1.0
Larva_98,11.0
Larva_98,77.0
Larva_98,33.0
Larva_98,112.0
Larva_99,18.0
Larva_99,2.0
Larva_99,1.0
Larva_99,5.0
Larva_99,3.0
Larva_99,49.0
Larva_99,2.0
Larva_99,3.0
Larva_99,20.0
Larva_99,3.0
Larva_99,4.0
Larva_99,9.0
Larva_99,5.0
Larva_99,4.0
Larva_99,3.0
Larva_99,4.0
Larva_99,2.0
Larva_99,7.0
Larva_99,10.0
Larva_99,30.0
Larva_99,2.0
Larva_99,1.0
Larva_99,4.0
Larva_99,8.0
Larva_99,1.0
